GDAY_DS,T_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H1,H2,H3,HR,SB_SR,KK,WP,ER,ERA,BABIP,KK9,BB9
20190831,SK,B,27,127,1,41,16,14,1,1,0,0.6666666666666666,6,0,5,0.5555555555555556,0.45714285714285713,6.0,0.0
20190831,LG,T,27,161,2,41,14,11,2,1,0,1.0,7,1,4,0.4444444444444444,0.4117647058823529,7.0,2.0
20190831,HT,B,27,133,2,33,7,4,2,0,1,0.5,10,0,1,0.1111111111111111,0.2727272727272727,10.0,2.0
20190831,LT,T,24,141,7,31,9,8,0,0,1,1.0,8,0,3,0.375,0.34782608695652173,9.0,6.75
20190831,OB,B,27,139,2,32,8,6,1,1,0,0.0,6,0,3,0.3333333333333333,0.2962962962962963,6.0,1.0
20190831,SS,T,24,133,5,30,7,6,0,0,1,1.0,4,0,5,0.625,0.24,4.5,5.625
20190831,NC,B,27,188,10,36,11,7,2,0,2,1.0,9,0,9,1.0,0.34615384615384615,9.0,9.0
20190831,WO,T,27,148,5,36,12,11,1,0,0,1.0,7,1,3,0.3333333333333333,0.4,7.0,4.0
20190901,HH,B,27,142,4,34,9,9,0,0,0,1.0,6,1,1,0.1111111111111111,0.32142857142857145,6.0,4.0
20190901,KT,T,24,123,3,32,10,8,1,0,1,0.0,6,0,6,0.75,0.36,6.75,2.25
20190901,SK,B,27,128,2,37,10,6,1,0,3,0.0,6,0,6,0.6666666666666666,0.25,6.0,2.0
20190901,LG,T,24,157,8,33,9,3,3,0,3,1.0,5,1,7,0.875,0.24,5.625,9.0
20190901,HT,B,27,127,1,35,9,8,1,0,0,1.0,10,0,2,0.2222222222222222,0.36,10.0,1.0
20190901,LT,T,24,134,2,32,13,10,2,0,1,0.3333333333333333,7,0,4,0.5,0.5,7.875000000000001,2.25
20190901,OB,B,27,138,2,31,6,6,0,0,0,0.0,9,0,1,0.1111111111111111,0.2727272727272727,9.0,2.0
20190901,SS,T,24,136,5,32,8,8,0,0,0,1.0,1,0,2,0.25,0.25806451612903225,1.125,4.5
20190901,NC,B,27,130,4,33,8,8,0,0,0,0.0,3,0,2,0.2222222222222222,0.26666666666666666,3.0,4.0
20190901,WO,T,24,125,1,32,10,7,3,0,0,1.0,2,1,2,0.25,0.3333333333333333,2.25,1.125
20190903,HH,B,27,156,5,36,10,6,3,0,1,0.0,7,0,6,0.6666666666666666,0.32142857142857145,7.0,5.0
20190903,HT,T,27,150,5,34,9,6,3,0,0,0.0,16,0,1,0.1111111111111111,0.5,16.0,4.0
20190903,KT,B,27,156,7,32,6,5,0,0,1,1.0,6,1,4,0.4444444444444444,0.2,6.0,7.0
20190903,LG,T,27,124,2,29,3,3,0,0,0,0.0,7,1,0,0.0,0.13636363636363635,7.0,2.0
20190903,SK,B,27,137,4,31,5,5,0,0,0,0.0,9,1,1,0.1111111111111111,0.22727272727272727,9.0,4.0
20190903,NC,T,24,159,5,35,13,9,3,0,1,0.6666666666666666,6,0,7,0.875,0.42857142857142855,6.75,4.5
20190903,LT,B,27,146,5,35,9,7,0,0,2,0.0,5,0,4,0.4444444444444444,0.25,5.0,5.0
20190903,SS,T,27,150,2,32,5,1,3,0,1,0.0,11,0,3,0.3333333333333333,0.2,11.0,2.0
20190903,OB,B,27,159,2,36,9,7,0,0,2,1.0,5,0,5,0.5555555555555556,0.2413793103448276,5.0,2.0
20190903,WO,T,27,144,5,33,7,7,0,0,0,0.0,6,0,0,0.0,0.25,6.0,4.0
20190904,HH,B,27,137,5,32,7,6,1,0,0,0.5,7,0,1,0.1111111111111111,0.28,7.0,5.0
20190904,HT,T,27,130,1,31,5,5,0,0,0,0.5,12,0,0,0.0,0.2631578947368421,12.0,1.0
20190904,LT,B,27,172,5,40,12,10,1,0,1,0.0,8,0,4,0.4444444444444444,0.3548387096774194,8.0,5.0
20190904,SS,T,27,150,3,36,9,7,2,0,0,0.0,10,0,0,0.0,0.34615384615384615,10.0,3.0
20190905,NC,B,27,154,3,33,7,5,0,0,2,0.0,5,0,3,0.3333333333333333,0.19230769230769232,5.0,3.0
20190905,HH,T,27,96,2,28,4,2,2,0,0,1.0,5,0,0,0.0,0.17391304347826086,5.0,1.0
20190905,WO,B,27,138,5,33,10,9,1,0,0,0.0,5,0,3,0.3333333333333333,0.35714285714285715,5.0,4.0
20190905,SS,T,27,132,6,29,3,3,0,0,0,0.0,4,0,0,0.0,0.12,4.0,5.0
20190906,NC,B,27,134,2,34,7,5,2,0,0,0.0,7,0,0,0.0,0.25925925925925924,7.0,2.0
20190906,HH,T,24,113,4,29,8,6,0,0,2,0.6666666666666666,7,1,4,0.5,0.2857142857142857,7.875000000000001,3.375
20190906,KT,B,27,133,2,35,10,10,0,0,0,0.0,6,0,1,0.1111111111111111,0.3448275862068966,6.0,2.0
20190906,HT,T,24,133,4,35,11,7,1,1,2,1.0,5,0,5,0.625,0.32142857142857145,5.625,3.375
20190906,LG,B,27,135,2,33,6,2,3,0,1,1.0,9,1,2,0.2222222222222222,0.21739130434782608,9.0,2.0
20190906,LT,T,24,126,3,32,9,6,2,0,1,1.0,11,2,4,0.5,0.38095238095238093,12.375,2.25
20190906,WO,B,27,132,1,33,7,6,1,0,0,1.0,9,0,1,0.1111111111111111,0.2916666666666667,9.0,1.0
20190906,SS,T,24,139,4,33,11,7,4,0,0,0.0,9,1,6,0.75,0.4583333333333333,10.125,3.375
20190907,HH,B,27,136,0,35,9,8,0,0,1,0.0,10,0,1,0.1111111111111111,0.3333333333333333,10.0,0.0
20190907,LT,T,24,143,5,35,14,11,2,1,0,0.0,5,1,5,0.625,0.45161290322580644,5.625,3.375
20190907,SS,B,27,145,6,34,11,4,2,1,4,0.0,4,0,8,0.8888888888888888,0.25925925925925924,4.0,3.0
20190907,NC,T,27,138,2,30,6,3,1,0,2,0.0,8,0,2,0.2222222222222222,0.2,8.0,2.0
20190907,HT,B,27,162,8,37,13,13,0,0,0,0.0,6,0,7,0.7777777777777778,0.41935483870967744,6.0,7.0
20190907,WO,T,27,127,0,34,9,8,1,0,0,1.0,5,0,3,0.3333333333333333,0.3103448275862069,5.0,0.0
20190908,HH,B,27,209,8,40,13,10,1,0,2,1.0,3,1,11,1.2222222222222223,0.3142857142857143,3.0,8.0
20190908,LT,T,27,150,4,30,3,1,2,0,0,0.0,9,0,0,0.0,0.14285714285714285,9.0,4.0
20190908,SS,B,27,161,3,38,10,7,2,0,1,0.0,5,0,4,0.4444444444444444,0.28125,5.0,3.0
20190908,NC,T,24,170,5,36,12,7,4,0,1,0.0,7,1,9,1.125,0.39285714285714285,7.875000000000001,5.625
20190908,LG,B,27,152,6,30,8,7,1,0,0,0.0,5,0,1,0.1111111111111111,0.3076923076923077,5.0,3.0
20190908,OB,T,24,124,2,32,8,6,1,0,1,0.0,6,0,2,0.25,0.28,6.75,2.25
20190908,KT,B,27,131,4,28,3,3,0,0,0,0.0,4,0,0,0.0,0.125,4.0,4.0
20190908,SK,T,24,114,4,29,8,7,1,0,0,1.0,6,1,5,0.625,0.3333333333333333,6.75,3.375
20190908,HT,B,27,216,8,45,16,10,4,0,2,1.0,5,0,10,1.1111111111111112,0.3684210526315789,5.0,8.0
20190908,WO,T,27,142,3,35,8,6,2,0,0,0.0,7,0,2,0.2222222222222222,0.2857142857142857,7.0,3.0
20190910,LT,B,27,139,5,34,10,9,0,0,1,0.0,7,0,3,0.3333333333333333,0.3333333333333333,7.0,4.0
20190910,HT,T,24,139,5,36,13,11,2,0,0,0.0,5,0,5,0.625,0.40625,5.625,4.5
20190910,SS,B,27,125,1,33,7,5,2,0,0,1.0,10,0,2,0.2222222222222222,0.30434782608695654,10.0,1.0
20190910,KT,T,24,116,4,28,5,4,1,0,0,0.6666666666666666,5,1,2,0.25,0.20833333333333334,5.625,2.25
20190910,HH,B,27,160,6,36,10,6,3,0,1,1.0,8,0,5,0.5555555555555556,0.3333333333333333,8.0,6.0
20190910,LG,T,27,144,3,36,10,10,0,0,0,0.0,6,0,2,0.2222222222222222,0.3333333333333333,6.0,3.0
20190911,LT,B,27,155,5,35,9,5,1,1,2,1.0,6,0,4,0.4444444444444444,0.25925925925925924,6.0,5.0
20190911,HT,T,27,86,1,30,3,3,0,0,0,0.0,7,0,0,0.0,0.13043478260869565,7.0,0.0
20190911,SS,B,27,189,6,39,13,7,4,1,1,0.0,5,1,8,0.8888888888888888,0.36363636363636365,5.0,6.0
20190911,KT,T,24,160,5,35,11,5,1,1,4,0.0,6,0,11,1.375,0.28,6.75,5.625
20190911,HH,B,27,139,1,36,10,3,7,0,0,0.0,7,1,5,0.5555555555555556,0.3448275862068966,7.0,1.0
20190911,LG,T,24,165,10,35,13,7,6,0,0,0.5,5,0,9,1.125,0.43333333333333335,5.625,11.25
20190911,OB,B,27,140,5,33,9,6,2,0,1,0.0,6,0,4,0.4444444444444444,0.2962962962962963,6.0,2.0
20190911,NC,T,27,128,2,29,2,2,0,0,0,0.0,5,1,0,0.0,0.08333333333333333,5.0,2.0
20190911,SK,B,27,133,2,36,12,11,1,0,0,1.0,11,1,3,0.3333333333333333,0.46153846153846156,11.0,1.0
20190911,WO,T,27,143,5,30,5,4,0,0,1,0.6666666666666666,7,0,2,0.2222222222222222,0.17391304347826086,7.0,4.0
20190912,OB,B,27,123,1,32,3,2,1,0,0,0.0,5,0,0,0.0,0.1111111111111111,5.0,1.0
20190912,HT,T,24,106,0,33,11,9,2,0,0,0.0,4,0,5,0.625,0.3793103448275862,4.5,0.0
20190912,WO,B,27,137,8,28,5,2,3,0,0,0.5,5,1,2,0.2222222222222222,0.20833333333333334,5.0,5.0
20190912,LG,T,25,122,6,28,6,5,1,0,0,0.6666666666666666,8,0,3,0.36,0.3,8.64,6.4799999999999995
20190912,KT,B,27,163,4,39,13,11,1,1,0,1.0,5,1,7,0.7777777777777778,0.38235294117647056,5.0,4.0
20190912,NC,T,27,169,4,38,13,11,2,0,0,0.0,9,0,4,0.4444444444444444,0.4482758620689655,9.0,3.0
20190912,LT,B,27,144,2,31,4,3,0,0,1,0.0,10,0,2,0.2222222222222222,0.15,10.0,2.0
20190912,SK,T,27,92,0,30,6,5,0,0,1,0.0,5,0,1,0.1111111111111111,0.20833333333333334,5.0,0.0
20190913,SS,B,27,162,2,40,10,8,1,0,1,0.0,7,0,1,0.1111111111111111,0.28125,7.0,2.0
20190913,HH,T,27,178,6,32,9,6,2,0,1,0.5,9,0,4,0.4444444444444444,0.34782608695652173,9.0,5.0
20190913,OB,B,27,94,0,31,7,6,1,0,0,0.0,1,0,2,0.2222222222222222,0.23333333333333334,1.0,0.0
20190913,HT,T,24,119,2,32,9,5,4,0,0,0.75,1,0,4,0.5,0.28125,1.125,1.125
20190913,WO,B,27,143,2,35,9,4,4,0,1,1.0,6,0,4,0.4444444444444444,0.2857142857142857,6.0,2.0
20190913,LG,T,27,131,5,33,8,8,0,0,0,1.0,5,1,1,0.1111111111111111,0.2857142857142857,5.0,3.0
20190913,KT,B,27,118,2,33,11,9,1,0,1,0.0,7,0,5,0.5555555555555556,0.4,7.0,0.0
20190913,NC,T,27,158,5,35,9,8,1,0,0,0.0,8,1,2,0.2222222222222222,0.3333333333333333,8.0,5.0
20190913,LT,B,27,122,6,27,3,2,1,0,0,0.0,4,1,0,0.0,0.13043478260869565,4.0,5.0
20190913,SK,T,24,117,1,28,6,4,2,0,0,0.0,8,0,1,0.125,0.3,9.0,1.125
20190914,LG,B,27,115,1,31,6,6,0,0,0,0.0,4,0,1,0.1111111111111111,0.2222222222222222,4.0,1.0
20190914,HT,T,24,132,2,34,11,8,2,0,1,0.75,7,1,6,0.75,0.38461538461538464,7.875000000000001,2.25
20190914,HH,B,27,125,1,33,6,2,4,0,0,0.0,9,0,2,0.2222222222222222,0.25,9.0,1.0
20190914,LT,T,24,161,6,35,12,11,1,0,0,0.0,5,0,4,0.5,0.3870967741935484,5.625,4.5
20190914,SK,B,27,165,8,38,12,9,3,0,0,0.0,5,0,6,0.6666666666666666,0.36363636363636365,5.0,7.0
20190914,OB,T,25,152,4,41,18,16,1,0,1,1.0,7,0,7,0.84,0.5151515151515151,7.5600000000000005,3.2399999999999998
20190914,NC,B,27,138,1,32,5,3,1,0,1,0.0,6,0,1,0.1111111111111111,0.16,6.0,1.0
20190914,SS,T,24,148,5,36,13,7,4,1,1,1.0,3,0,5,0.625,0.375,3.375,4.5
20190914,KT,B,27,131,3,32,6,4,1,0,1,1.0,9,0,2,0.2222222222222222,0.22727272727272727,9.0,3.0
20190914,WO,T,24,124,5,30,7,5,1,0,1,1.0,3,2,2,0.25,0.2222222222222222,3.375,4.5
20190915,SK,B,27,158,9,35,11,6,3,0,2,1.0,10,0,8,0.8888888888888888,0.391304347826087,10.0,8.0
20190915,KT,T,27,145,3,37,9,5,1,0,3,1.0,8,0,6,0.6666666666666666,0.23076923076923078,8.0,3.0
20190915,HH,B,27,133,4,35,10,7,2,0,1,0.0,6,0,7,0.7777777777777778,0.3103448275862069,6.0,3.0
20190915,LT,T,27,147,4,33,8,8,0,0,0,0.5,9,2,1,0.1111111111111111,0.3333333333333333,9.0,4.0
20190915,LG,B,27,140,4,37,10,9,1,0,0,0.0,6,0,2,0.2222222222222222,0.3225806451612903,6.0,4.0
20190915,OB,T,24,147,4,36,16,9,4,1,2,0.5,6,0,10,1.25,0.4827586206896552,6.75,2.25
20190915,NC,B,27,141,3,32,6,4,1,0,1,0.0,8,0,1,0.1111111111111111,0.21739130434782608,8.0,3.0
20190915,SS,T,24,121,4,29,8,4,1,1,2,0.0,5,0,6,0.75,0.2727272727272727,5.625,2.25
20190916,SS,B,27,185,12,37,12,10,1,0,1,1.0,6,2,11,1.2222222222222223,0.36666666666666664,6.0,11.0
20190916,HH,T,27,139,5,29,6,5,0,0,1,1.0,4,1,1,0.1111111111111111,0.20833333333333334,4.0,5.0
20190916,KT,B,27,136,1,39,14,11,1,0,2,0.0,5,1,4,0.4444444444444444,0.375,5.0,1.0
20190916,LG,T,27,144,3,34,7,6,0,0,1,0.0,6,0,1,0.1111111111111111,0.2222222222222222,6.0,3.0
20190916,OB,B,27,138,3,37,11,8,2,0,1,1.0,9,2,6,0.6666666666666666,0.35714285714285715,9.0,2.0
20190916,WO,T,27,121,3,33,6,6,0,0,0,1.0,5,1,0,0.0,0.21428571428571427,5.0,3.0
20190917,HT,B,27,118,3,30,3,2,0,0,1,0.0,7,0,2,0.2222222222222222,0.09090909090909091,7.0,2.0
20190917,NC,T,24,165,8,28,6,5,1,0,0,1.0,7,1,2,0.25,0.2727272727272727,7.875000000000001,7.875000000000001
20190917,HH,B,27,128,1,30,3,3,0,0,0,0.0,12,0,0,0.0,0.16666666666666666,12.0,1.0
20190917,WO,T,24,111,0,30,6,6,0,0,0,0.0,9,0,1,0.125,0.2857142857142857,10.125,0.0
20190918,SS,B,27,128,3,30,4,0,1,0,3,0.0,4,0,4,0.4444444444444444,0.043478260869565216,4.0,3.0
20190918,LG,T,27,144,4,37,8,4,3,0,1,1.0,5,0,1,0.1111111111111111,0.22580645161290322,5.0,3.0
20190918,HT,B,27,154,6,35,10,7,3,0,0,0.0,5,0,4,0.4444444444444444,0.3333333333333333,5.0,6.0
20190918,LT,T,24,124,1,34,11,8,3,0,0,0.0,6,1,6,0.75,0.39285714285714285,6.75,1.125
20190918,SK,B,27,135,5,33,9,4,2,0,3,1.0,7,1,6,0.6666666666666666,0.2608695652173913,7.0,3.0
20190918,NC,T,27,117,3,30,5,4,1,0,0,0.0,6,0,0,0.0,0.20833333333333334,6.0,3.0
20190919,SS,B,27,137,1,36,11,10,1,0,0,0.0,6,0,2,0.2222222222222222,0.36666666666666664,6.0,1.0
20190919,HT,T,24,193,6,38,14,5,6,0,3,1.0,9,1,12,1.5,0.4074074074074074,10.125,5.625
20190919,NC,B,27,171,6,37,11,7,3,0,1,0.0,11,2,3,0.3333333333333333,0.4,11.0,5.0
20190919,LG,T,24,128,9,27,6,5,0,0,1,1.0,5,0,4,0.5,0.22727272727272727,5.625,6.75
20190919,SK,B,27,158,6,37,11,9,0,1,1,1.0,4,0,6,0.6666666666666666,0.30303030303030304,4.0,5.0
20190919,OB,T,27,165,3,35,9,7,1,0,1,0.0,10,0,4,0.4444444444444444,0.3333333333333333,10.0,3.0
20190919,SK,B,27,153,8,33,11,9,0,0,2,0.0,7,0,6,0.6666666666666666,0.3333333333333333,7.0,5.0
20190919,OB,T,27,105,0,30,4,2,0,0,2,0.0,8,0,3,0.3333333333333333,0.1,8.0,0.0
20190920,OB,B,27,140,2,32,7,6,0,0,1,1.0,6,0,2,0.2222222222222222,0.23076923076923078,6.0,1.0
20190920,HT,T,24,136,1,34,9,9,0,0,0,1.0,7,0,4,0.5,0.3333333333333333,7.875000000000001,1.125
20190920,LT,B,27,165,3,35,9,4,2,0,3,1.0,11,0,7,0.7777777777777778,0.2857142857142857,11.0,3.0
20190920,KT,T,27,109,1,29,5,5,0,0,0,0.0,6,2,0,0.0,0.21739130434782608,6.0,1.0
20190920,HH,B,27,144,5,33,8,5,2,1,0,0.0,6,0,3,0.3333333333333333,0.2857142857142857,6.0,4.0
20190920,SS,T,24,141,6,28,5,2,3,0,0,1.0,5,0,4,0.5,0.20833333333333334,5.625,5.625
20190920,SK,B,27,152,6,33,8,6,1,0,1,1.0,7,0,5,0.5555555555555556,0.28,7.0,6.0
20190920,WO,T,27,150,4,34,9,9,0,0,0,1.0,9,0,1,0.1111111111111111,0.34615384615384615,9.0,3.0
20190921,OB,B,27,132,1,36,8,7,1,0,0,0.0,7,1,2,0.2222222222222222,0.27586206896551724,7.0,1.0
20190921,HT,T,24,154,5,34,12,11,1,0,0,0.75,4,0,5,0.625,0.4,4.5,5.625
20190921,KT,B,27,154,8,32,6,5,0,0,1,0.0,10,1,5,0.5555555555555556,0.22727272727272727,10.0,6.0
20190921,SS,T,27,142,3,35,10,9,0,1,0,1.0,7,2,3,0.3333333333333333,0.3333333333333333,7.0,1.0
20190922,OB,B,30,182,2,41,11,9,1,0,1,1.0,11,1,5,0.5,0.3448275862068966,9.899999999999999,1.8
20190922,LG,T,30,173,6,39,10,7,3,0,0,0.0,7,1,3,0.3,0.3125,6.3,5.4
20190923,LG,B,27,178,6,39,14,12,1,0,1,1.0,8,0,9,1.0,0.43333333333333335,8.0,6.0
20190923,HH,T,27,134,2,32,7,6,1,0,0,1.0,5,0,1,0.1111111111111111,0.25925925925925924,5.0,2.0
20190923,KT,B,27,126,1,33,7,4,3,0,0,0.5,10,0,1,0.1111111111111111,0.30434782608695654,10.0,1.0
20190923,HT,T,24,129,3,32,11,8,3,0,0,1.0,6,0,2,0.25,0.4230769230769231,6.75,3.375
20190923,LT,B,27,158,5,32,8,4,3,0,1,0.5,8,0,6,0.6666666666666666,0.30434782608695654,8.0,4.0
20190923,NC,T,27,149,6,32,8,5,3,0,0,0.0,6,0,1,0.1111111111111111,0.3076923076923077,6.0,6.0
20190924,NC,B,36,182,3,50,15,11,1,1,2,1.0,7,0,7,0.5833333333333334,0.30952380952380953,5.25,1.5
20190924,OB,T,36,210,4,50,14,11,1,1,1,1.0,6,0,5,0.4166666666666667,0.3023255813953488,4.5,3.0
20190924,KT,B,27,144,3,34,8,7,1,0,0,1.0,3,1,1,0.1111111111111111,0.25806451612903225,3.0,3.0
20190924,SK,T,24,151,3,34,14,14,0,0,0,0.0,8,1,7,0.875,0.5185185185185185,9.0,2.25
20190924,LG,B,27,149,1,36,8,5,1,1,1,1.0,12,0,3,0.3333333333333333,0.30434782608695654,12.0,1.0
20190924,SS,T,27,134,4,34,9,7,2,0,0,0.0,7,0,2,0.2222222222222222,0.3333333333333333,7.0,4.0
20190924,HT,B,27,124,1,34,8,8,0,0,0,1.0,8,0,0,0.0,0.3076923076923077,8.0,1.0
20190924,WO,T,24,123,2,34,11,6,3,1,1,0.0,4,0,5,0.625,0.3448275862068966,4.5,2.25
20190925,NC,B,27,138,2,35,11,9,1,0,1,0.0,6,0,2,0.2222222222222222,0.35714285714285715,6.0,1.0
20190925,HH,T,27,170,4,36,9,8,1,0,0,1.0,7,0,1,0.1111111111111111,0.3103448275862069,7.0,4.0
20190925,LT,B,27,160,4,38,13,11,2,0,0,0.0,3,1,7,0.7777777777777778,0.3611111111111111,3.0,3.0
20190925,OB,T,27,151,2,32,5,4,1,0,0,0.0,12,0,0,0.0,0.25,12.0,2.0
20190925,SK,B,27,121,3,29,5,5,0,0,0,0.0,10,0,0,0.0,0.2631578947368421,10.0,2.0
20190925,SS,T,24,127,2,29,6,5,0,0,1,0.0,4,0,1,0.125,0.20833333333333334,4.5,2.25
20190926,NC,B,27,157,8,38,13,11,1,0,1,1.0,7,1,4,0.4444444444444444,0.3870967741935484,7.0,6.0
20190926,HH,T,27,139,4,38,13,13,0,0,0,0.0,4,0,1,0.1111111111111111,0.38235294117647056,4.0,4.0
20190926,LT,B,27,166,6,31,3,2,0,0,1,0.5,9,0,2,0.2222222222222222,0.09523809523809523,9.0,6.0
20190926,HT,T,27,137,2,31,4,2,1,0,1,0.0,10,0,1,0.1111111111111111,0.15,10.0,2.0
20190926,KT,B,27,165,5,36,10,9,1,0,0,1.0,14,1,3,0.3333333333333333,0.45454545454545453,14.0,4.0
20190926,LG,T,27,123,2,33,7,4,2,0,1,0.5,7,0,3,0.3333333333333333,0.24,7.0,2.0
20190926,SS,B,27,146,5,41,14,11,3,0,0,0.0,1,0,8,0.8888888888888888,0.35,1.0,5.0
20190926,OB,T,27,109,1,29,4,4,0,0,0,0.0,3,0,0,0.0,0.15384615384615385,3.0,1.0
20190927,LG,B,27,162,9,32,8,7,1,0,0,0.3333333333333333,11,0,3,0.3333333333333333,0.36363636363636365,11.0,8.0
20190927,NC,T,27,109,0,31,7,7,0,0,0,0.0,8,0,0,0.0,0.30434782608695654,8.0,0.0
20190927,SS,B,27,163,9,31,8,4,3,0,1,0.6666666666666666,5,2,4,0.4444444444444444,0.2692307692307692,5.0,6.0
20190927,SK,T,27,136,0,30,4,4,0,0,0,1.0,7,0,0,0.0,0.17391304347826086,7.0,0.0
20190928,OB,B,30,164,1,42,13,10,3,0,0,0.0,6,1,6,0.6,0.35135135135135137,5.4,0.0
20190928,HH,T,28,175,9,39,13,12,1,0,0,1.0,4,0,4,0.42857142857142855,0.3611111111111111,3.8571428571428568,5.785714285714286
20190928,HT,B,27,145,9,29,5,4,1,0,0,1.0,7,0,1,0.1111111111111111,0.21739130434782608,7.0,8.0
20190928,LG,T,24,151,5,36,13,12,1,0,0,1.0,9,0,7,0.875,0.48148148148148145,10.125,5.625
20190928,KT,B,27,152,5,36,10,9,0,0,1,0.6666666666666666,4,0,2,0.2222222222222222,0.2903225806451613,4.0,4.0
20190928,NC,T,24,140,3,31,8,7,0,0,1,1.0,7,3,5,0.625,0.30434782608695654,7.875000000000001,3.375
20190928,SS,B,30,158,4,41,13,10,0,0,3,1.0,9,0,6,0.6,0.3448275862068966,8.1,3.6
20190928,SK,T,28,156,9,38,12,6,5,0,1,1.0,10,0,7,0.75,0.39285714285714285,9.642857142857142,7.7142857142857135
20190929,LG,B,27,134,6,28,4,4,0,0,0,1.0,5,4,3,0.3333333333333333,0.16666666666666666,5.0,5.0
20190929,OB,T,27,105,1,31,4,4,0,0,0,0.0,6,0,0,0.0,0.16,6.0,1.0
20190929,HH,B,27,135,7,25,3,0,1,0,2,0.0,7,0,2,0.2222222222222222,0.0625,7.0,5.0
20190929,SK,T,27,111,1,28,2,2,0,0,0,0.5,9,1,0,0.0,0.10526315789473684,9.0,1.0
20190929,KT,B,27,145,5,33,6,5,1,0,0,0.0,10,0,0,0.0,0.2608695652173913,10.0,5.0
20190929,SS,T,24,118,3,32,7,3,0,1,3,1.0,2,0,6,0.75,0.14814814814814814,2.25,3.375
20190929,LT,B,27,125,5,32,5,3,2,0,0,0.0,4,0,3,0.3333333333333333,0.17857142857142858,4.0,4.0
20190929,WO,T,27,128,1,34,7,5,2,0,0,0.0,9,0,1,0.1111111111111111,0.28,9.0,1.0
20190930,LG,B,27,111,3,29,3,2,1,0,0,0.0,4,0,0,0.0,0.12,4.0,3.0
20190930,LT,T,24,115,5,27,6,6,0,0,0,0.0,5,1,2,0.25,0.2608695652173913,5.625,4.5
20190930,HH,B,27,168,8,33,9,7,1,0,1,1.0,9,0,6,0.6666666666666666,0.34782608695652173,9.0,6.0
20190930,SK,T,27,123,2,33,9,6,2,0,1,0.0,5,1,2,0.2222222222222222,0.2857142857142857,5.0,0.0
20191001,OB,B,27,164,2,43,17,15,2,0,0,1.0,7,2,5,0.5555555555555556,0.4722222222222222,7.0,2.0
20191001,NC,T,25,150,2,40,15,13,1,1,0,0.0,6,0,5,0.6,0.4411764705882353,6.4799999999999995,1.08
20191001,LT,B,27,136,3,35,8,5,3,0,0,0.5,9,2,1,0.1111111111111111,0.3076923076923077,9.0,3.0
20191001,WO,T,27,157,1,36,9,9,0,0,0,0.0,8,0,1,0.1111111111111111,0.32142857142857145,8.0,1.0
20200505,SK,B,27,115,4,31,8,5,3,0,0,0.0,5,0,3,0.3333333333333333,0.3076923076923077,5.0,2.0
20200505,HH,T,27,101,1,29,2,2,0,0,0,0.0,2,0,0,0.0,0.07407407407407407,2.0,1.0
20200505,KT,B,27,154,5,32,7,4,1,0,2,0.0,9,0,7,0.7777777777777778,0.22727272727272727,9.0,4.0
20200505,LT,T,27,155,5,30,5,3,1,0,1,0.0,8,0,2,0.2222222222222222,0.19047619047619047,8.0,5.0
20200505,SS,B,27,144,2,33,7,2,2,0,3,0.0,9,0,4,0.4444444444444444,0.19047619047619047,9.0,2.0
20200505,NC,T,27,134,6,30,3,3,0,0,0,0.0,8,1,0,0.0,0.13636363636363635,8.0,6.0
20200505,LG,B,27,148,4,30,6,4,1,0,1,0.0,9,0,2,0.2222222222222222,0.23809523809523808,9.0,3.0
20200505,OB,T,24,146,6,30,10,2,6,1,1,0.5,6,2,8,1.0,0.391304347826087,6.75,6.75
20200505,HT,B,27,186,6,38,12,7,3,0,2,0.0,5,0,11,1.2222222222222223,0.3225806451612903,5.0,6.0
20200505,WO,T,27,154,5,32,6,5,1,0,0,0.0,7,0,0,0.0,0.24,7.0,5.0
20200506,SK,B,27,138,4,31,5,3,1,0,1,0.0,5,1,2,0.2222222222222222,0.16,5.0,4.0
20200506,HH,T,24,144,4,33,9,4,3,0,2,1.0,8,2,5,0.625,0.30434782608695654,9.0,3.375
20200506,KT,B,27,153,5,36,12,9,2,0,1,0.5,6,2,9,1.0,0.34375,6.0,2.0
20200506,LT,T,27,122,3,35,8,5,2,0,1,1.0,3,0,3,0.3333333333333333,0.21875,3.0,2.0
20200506,SS,B,27,155,7,33,8,5,1,0,2,0.5,8,0,4,0.4444444444444444,0.2608695652173913,8.0,7.0
20200506,NC,T,27,145,2,32,5,1,1,0,3,0.0,11,0,3,0.3333333333333333,0.1111111111111111,11.0,2.0
20200506,LG,B,27,144,2,35,12,10,1,0,1,0.0,3,0,5,0.5555555555555556,0.34375,3.0,1.0
20200506,OB,T,27,136,3,33,6,6,0,0,0,1.0,6,0,1,0.1111111111111111,0.2222222222222222,6.0,3.0
20200506,HT,B,27,142,4,31,7,5,1,1,0,1.0,11,0,2,0.2222222222222222,0.3181818181818182,11.0,1.0
20200506,WO,T,27,118,2,35,9,6,2,0,1,0.0,9,0,2,0.2222222222222222,0.32,9.0,1.0
20200507,SK,B,27,165,5,37,13,12,1,0,0,1.0,7,1,8,0.8888888888888888,0.43333333333333335,7.0,5.0
20200507,HH,T,27,164,6,39,15,11,2,2,0,0.0,8,1,4,0.4444444444444444,0.4838709677419355,8.0,6.0
20200507,KT,B,27,157,5,40,14,11,2,0,1,0.0,3,1,6,0.6666666666666666,0.3611111111111111,3.0,4.0
