GDAY_DS,P_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H2,H3,HR,SB_SR,KK,WP,ER,ERA
2020-06-04,79847,T,10,86,7,14,5,1,0,1,0.0,0,0,7,2.1
2020-06-04,61457,T,3,11,1,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,65117,B,3,22,1,4,1,0,1,0,0.0,1,0,0,0.0
2020-06-04,65496,T,3,6,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,67443,T,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-04,69159,B,2,5,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,76650,B,1,5,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,77446,T,12,80,2,25,14,5,0,1,1.0,3,0,8,2.0
2020-06-04,78148,B,21,94,2,24,3,1,0,0,0.0,11,1,0,0.0
2020-06-04,99445,T,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,60768,B,3,15,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-06-04,61214,B,3,17,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-04,61268,T,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-04,62360,T,5,19,0,5,0,0,0,0,0.0,2,0,0,0.0
2020-06-04,65764,B,18,110,1,25,8,1,0,2,1.0,8,2,4,0.6666666666666666
2020-06-04,65769,B,1,12,1,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-04,67703,B,2,15,1,4,1,1,0,0,0.0,0,0,0,0.0
2020-06-04,69343,T,19,91,0,27,8,1,0,0,0.0,3,0,3,0.4736842105263158
2020-06-05,61643,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,62242,B,1,5,0,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-05,63248,B,5,20,0,5,0,0,0,0,0.0,4,0,0,0.0
2020-06-05,63638,T,1,7,0,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-05,65616,T,20,93,1,25,6,2,0,0,0.0,3,1,5,0.75
2020-06-05,66291,B,18,110,4,21,2,1,0,0,1.0,7,0,0,0.0
2020-06-05,67266,B,3,17,1,3,1,1,0,0,0.0,1,0,0,0.0
2020-06-05,76329,B,0,6,1,1,1,0,0,0,0.0,0,0,0,0.0
2020-06-05,62528,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,63512,B,3,29,1,3,0,0,0,0,0.0,3,0,0,0.0
2020-06-05,63543,B,3,12,0,4,1,0,0,1,0.0,1,0,1,1.0
2020-06-05,65048,T,10,59,2,15,5,1,0,1,0.0,2,0,3,0.8999999999999999
2020-06-05,65060,T,3,17,0,5,2,0,0,1,0.0,1,0,2,2.0
2020-06-05,69041,T,5,24,0,5,0,0,0,0,0.0,2,0,0,0.0
2020-06-05,69539,B,18,85,3,23,8,0,0,2,1.0,3,0,3,0.5
2020-06-05,75340,T,3,17,0,5,2,1,0,0,0.0,1,0,1,1.0
2020-06-05,76757,T,3,11,0,4,1,0,0,0,1.0,1,0,0,0.0
2020-06-05,61101,T,18,101,2,26,8,1,0,2,1.0,6,0,6,1.0
2020-06-05,62146,T,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,63103,T,2,23,2,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,63342,B,3,15,1,4,1,0,0,1,0.0,1,0,1,1.0
2020-06-05,64051,B,3,21,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,65320,B,21,92,0,26,5,0,0,1,0.0,4,1,2,0.2857142857142857
2020-06-05,66145,T,3,9,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-05,50912,T,18,95,4,18,2,0,0,0,0.0,7,0,0,0.0
2020-06-05,61214,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,62655,T,3,18,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-05,63464,B,5,29,1,6,2,0,0,0,0.0,3,0,0,0.0
2020-06-05,65042,T,6,36,2,7,1,0,0,1,0.0,4,0,2,1.0
2020-06-05,67737,B,3,22,2,4,2,0,0,1,0.0,0,0,3,3.0
2020-06-05,69737,B,3,21,1,4,1,0,0,1,0.0,0,0,2,2.0
2020-06-05,73738,B,4,45,0,10,5,2,0,0,0.0,1,0,2,1.5
2020-06-05,77318,B,9,77,3,16,7,2,0,2,1.0,3,2,4,1.3333333333333333
2020-06-05,50835,B,18,98,1,24,7,1,0,0,0.0,5,0,1,0.16666666666666666
2020-06-05,60146,T,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-05,61365,T,15,84,4,18,3,1,0,0,0.0,1,0,2,0.4
2020-06-05,61457,T,2,8,1,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-05,61895,B,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-05,62920,T,3,19,0,4,1,0,0,0,0.0,2,0,0,0.0
2020-06-05,63894,B,3,18,1,2,0,0,0,0,0.0,2,0,0,0.0
2020-06-05,67421,T,3,22,3,3,1,1,0,0,0.0,2,0,2,2.0
2020-06-05,69813,B,3,14,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-06,50234,B,18,101,2,23,7,1,0,0,0.0,2,0,3,0.5
2020-06-06,50640,T,19,82,3,23,5,3,0,0,0.0,3,0,1,0.15789473684210528
2020-06-06,65643,T,0,3,0,1,1,0,0,0,0.0,0,0,0,0.0
2020-06-06,65696,T,0,7,1,1,1,1,0,0,0.0,0,0,1,0.0
2020-06-06,66609,T,5,29,1,6,2,0,0,0,0.0,2,0,0,0.0
2020-06-06,67263,B,4,18,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-06-06,67266,B,3,10,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,72447,B,2,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,50558,B,21,107,0,25,5,0,0,0,1.0,6,0,0,0.0
2020-06-06,62528,B,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,63512,B,3,17,0,4,1,0,0,0,0.0,2,0,0,0.0
2020-06-06,65062,T,1,11,2,2,2,0,0,0,0.0,0,0,1,3.0
2020-06-06,65516,T,24,111,3,25,3,0,0,0,0.0,4,0,0,0.0
2020-06-06,61268,B,3,10,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-06,63348,B,3,19,1,4,2,0,0,0,0.0,1,0,1,1.0
2020-06-06,65117,T,2,23,2,4,2,1,0,0,0.0,1,1,2,3.0
2020-06-06,65398,B,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,67391,B,3,9,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-06,67603,B,15,89,7,17,4,1,0,0,0.0,1,0,3,0.6
2020-06-06,68135,T,19,94,1,24,6,3,0,0,1.0,6,0,2,0.31578947368421056
2020-06-06,69159,T,4,20,1,5,2,0,0,1,0.0,0,1,1,0.75
2020-06-06,76650,T,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-06,60339,T,3,17,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,60768,B,6,30,0,8,2,1,0,0,0.0,3,0,1,0.5
2020-06-06,63464,B,1,12,0,2,1,0,0,1,0.0,1,0,1,3.0
2020-06-06,63950,T,3,17,0,5,2,0,0,0,0.0,0,0,0,0.0
2020-06-06,64995,T,3,11,0,4,1,0,0,1,0.0,1,0,1,1.0
2020-06-06,65769,B,4,11,0,4,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,65933,T,18,91,0,25,8,1,0,0,0.0,6,1,1,0.16666666666666666
2020-06-06,67703,B,3,11,0,4,1,0,0,0,0.0,1,0,1,1.0
2020-06-06,69748,B,12,84,3,20,7,1,0,3,0.0,3,0,7,1.75
2020-06-06,74857,B,1,21,1,4,3,1,1,0,0.0,1,0,4,12.0
2020-06-06,60841,B,18,95,4,21,4,0,0,0,1.0,6,0,2,0.3333333333333333
2020-06-06,61457,T,2,10,0,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-06,61895,B,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,62056,B,1,14,0,3,2,0,0,1,0.0,0,0,2,6.0
2020-06-06,63894,B,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-06,67443,T,4,24,2,3,0,0,0,0,0.0,0,1,0,0.0
2020-06-06,68403,T,4,19,1,4,0,0,0,0,0.0,0,0,0,0.0
2020-06-06,68419,T,14,93,6,17,6,0,0,2,0.6666666666666666,1,0,6,1.2857142857142856
2020-06-06,69813,B,2,9,0,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-07,62242,B,3,17,0,3,1,0,0,0,0.0,1,0,0,0.0
2020-06-07,62754,T,16,96,1,23,7,2,0,0,1.0,4,0,1,0.1875
2020-06-07,63248,B,2,8,1,1,0,0,0,0,0.0,0,1,0,0.0
2020-06-07,63628,T,0,2,0,1,1,0,0,0,0.0,0,0,1,0.0
2020-06-07,63638,T,5,32,0,7,1,0,0,0,1.0,2,0,0,0.0
2020-06-07,65696,T,0,11,1,1,1,0,0,0,0.0,0,1,0,0.0
2020-06-07,72447,B,1,10,1,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-07,78247,T,3,30,2,3,0,0,0,0,0.0,3,0,1,1.0
2020-06-07,79229,B,21,104,2,27,8,3,1,0,0.0,0,0,2,0.2857142857142857
2020-06-07,50040,T,15,104,3,21,7,3,0,0,0.0,4,0,4,0.8
2020-06-07,62528,B,3,12,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-07,63512,B,2,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-07,63543,B,1,20,0,5,4,1,0,0,0.0,1,0,1,3.0
2020-06-07,64021,B,18,92,1,21,3,0,0,1,0.0,7,0,1,0.16666666666666666
2020-06-07,65060,T,3,15,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-07,65062,T,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-07,69041,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-07,75340,T,2,13,0,3,2,0,0,0,1.0,1,0,1,1.5
2020-06-07,79293,B,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-07,62146,T,3,15,0,4,1,0,0,1,0.0,0,0,1,1.0
2020-06-07,62363,B,16,98,2,21,4,0,0,0,1.0,3,0,1,0.1875
2020-06-07,63348,B,5,16,1,5,1,0,0,0,0.0,0,0,0,0.0
2020-06-07,65398,B,2,26,1,4,2,0,0,1,0.0,1,0,1,1.5
2020-06-07,67391,B,2,16,0,4,2,1,0,0,0.0,1,0,1,1.5
2020-06-07,67828,B,2,30,0,8,5,0,0,0,0.0,0,0,3,4.5
2020-06-07,69159,T,3,8,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-07,76455,T,21,106,6,24,6,0,0,0,0.0,5,0,0,0.0
2020-06-07,60263,T,21,94,1,22,2,1,0,0,0.0,2,0,1,0.14285714285714285
2020-06-07,61214,B,10,34,0,14,4,0,0,1,0.0,1,0,2,0.6
2020-06-07,63959,T,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-07,63991,T,2,15,0,5,3,0,0,0,0.0,0,0,1,1.5
2020-06-07,65769,B,3,14,1,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-07,67703,B,3,21,0,6,2,1,0,0,0.0,1,0,0,0.0
2020-06-07,67737,B,3,21,0,6,3,0,0,0,0.0,1,0,1,1.0
2020-06-07,69745,B,8,79,5,11,4,3,0,0,0.0,1,0,4,1.5
2020-06-07,76118,T,3,10,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-07,50404,T,18,103,3,22,4,0,0,0,0.0,5,0,0,0.0
2020-06-07,60146,T,2,9,0,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-07,62869,B,18,97,2,20,5,0,0,0,1.0,7,0,2,0.3333333333333333
2020-06-07,62920,T,1,6,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-07,64768,B,3,8,0,3,1,0,0,0,0.0,0,0,0,0.0
2020-06-07,64893,B,3,15,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-07,67421,T,3,17,0,4,1,0,0,0,0.0,3,0,0,0.0
2020-06-07,67863,B,3,23,1,5,2,0,0,1,1.0,0,2,1,1.0
2020-06-07,73117,T,3,12,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-09,50524,B,20,96,2,27,9,0,0,1,0.0,3,0,3,0.44999999999999996
2020-06-09,63961,T,3,23,1,4,1,1,0,0,1.0,1,0,1,1.0
2020-06-09,64554,T,3,16,0,5,2,1,0,0,0.0,0,0,1,1.0
2020-06-09,64565,B,3,8,0,4,1,1,0,0,0.0,0,0,0,0.0
2020-06-09,64760,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-09,69744,T,15,87,1,25,13,2,1,1,0.0,4,0,7,1.4
2020-06-09,77591,B,4,28,2,4,0,0,0,0,0.0,3,1,0,0.0
2020-06-09,50030,B,15,97,3,17,4,2,0,1,0.0,3,0,3,0.6
2020-06-09,65060,B,3,15,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-09,65643,T,3,10,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-09,66609,T,3,14,0,4,1,0,0,1,0.0,3,0,1,1.0
2020-06-09,69041,B,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-09,76757,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-09,77563,B,3,23,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-09,77637,T,15,103,2,20,5,0,1,0,0.0,4,1,1,0.2
2020-06-09,78247,T,6,25,0,7,1,1,0,0,0.0,3,1,0,0.0
2020-06-09,50296,T,9,77,5,11,3,1,0,1,0.0,4,1,6,2.0
2020-06-09,60339,B,1,13,2,0,0,0,0,0,0.0,0,0,2,6.0
2020-06-09,63959,B,4,19,0,5,1,0,0,0,0.0,2,0,0,0.0
2020-06-09,63991,B,2,12,1,3,1,1,0,0,0.0,1,0,2,3.0
2020-06-09,64995,B,3,16,0,4,1,1,0,0,0.0,2,0,0,0.0
2020-06-09,65042,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-09,65241,T,3,19,0,4,1,0,0,0,0.0,2,0,0,0.0
2020-06-09,66920,B,11,77,3,15,6,2,0,1,0.0,1,1,4,1.090909090909091
2020-06-09,67259,T,6,34,1,8,3,1,0,0,0.0,0,0,2,1.0
2020-06-09,67263,T,0,9,0,2,2,1,0,0,0.0,0,0,2,0.0
2020-06-09,72447,T,1,8,0,3,2,1,0,0,0.0,1,0,2,6.0
2020-06-09,75867,B,3,21,0,5,2,0,0,0,0.0,3,0,0,0.0
2020-06-09,77263,T,5,24,1,6,1,0,0,0,0.0,2,0,0,0.0
2020-06-09,61895,T,2,30,1,4,2,0,0,0,0.0,2,0,0,0.0
2020-06-09,62056,T,3,15,2,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-09,63894,T,3,14,2,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-09,64768,T,6,45,0,11,5,0,0,0,1.0,1,0,1,0.5
2020-06-09,64861,T,15,88,4,17,3,0,0,1,0.0,3,0,1,0.2
2020-06-09,64893,T,1,4,0,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-09,65117,B,1,17,1,3,2,1,0,0,0.0,0,0,3,9.0
2020-06-09,69103,B,21,98,2,24,4,1,0,1,0.0,4,0,1,0.14285714285714285
2020-06-09,69159,B,4,17,1,6,2,1,0,0,0.0,1,0,0,0.0
2020-06-09,76650,B,2,14,0,3,1,1,0,0,0.0,0,0,1,1.5
2020-06-09,79825,B,2,7,1,2,1,0,0,0,0.0,0,0,0,0.0
2020-06-09,60146,B,3,20,0,5,2,0,0,1,0.0,0,0,2,2.0
2020-06-09,61268,T,6,27,0,8,2,1,0,0,0.0,2,0,0,0.0
2020-06-09,61457,B,3,14,0,3,1,0,0,0,0.0,0,0,0,0.0
2020-06-09,62360,T,6,22,1,5,0,0,0,0,0.0,2,0,0,0.0
2020-06-09,62920,B,3,24,1,5,2,1,0,0,0.0,2,1,1,1.0
2020-06-09,63342,T,3,15,1,4,2,0,0,0,0.0,1,0,0,0.0
2020-06-09,64051,T,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-09,67391,T,0,8,1,1,1,0,0,0,0.0,0,0,1,0.0
2020-06-09,68403,B,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-09,69360,T,9,68,2,14,6,1,0,0,1.0,2,0,2,0.6666666666666666
2020-06-09,69446,B,12,92,5,17,5,1,0,0,0.0,3,0,2,0.5
2020-06-09,75421,B,3,10,2,3,1,1,0,0,0.0,0,0,0,0.0
2020-06-10,50705,T,5,28,1,5,0,0,0,0,0.0,2,0,0,0.0
2020-06-10,60559,B,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-10,61214,T,5,29,1,6,2,0,0,0,1.0,2,0,1,0.6
2020-06-10,65764,T,7,65,1,15,6,1,0,2,0.0,1,0,5,2.142857142857143
2020-06-10,65769,T,3,18,1,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-10,67703,T,1,21,1,5,4,1,1,0,0.0,0,0,4,12.0
2020-06-10,67737,T,3,26,1,5,2,0,0,0,1.0,2,0,1,1.0
2020-06-10,72523,B,3,16,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-10,73211,B,21,103,1,26,5,1,0,0,0.0,5,1,1,0.14285714285714285
2020-06-10,50036,B,2,19,4,3,1,0,0,1,0.0,0,0,1,1.5
2020-06-10,50636,T,15,59,0,18,3,0,0,0,0.0,3,0,0,0.0
2020-06-10,64047,B,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-10,67045,B,6,25,0,9,4,0,0,0,0.0,0,0,1,0.5
2020-06-10,68043,B,4,61,7,6,2,1,0,0,0.0,1,2,6,4.5
2020-06-10,61643,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-10,63950,B,2,24,2,3,2,0,0,0,0.0,1,0,2,3.0
2020-06-10,65042,B,1,16,1,3,2,0,0,0,0.0,0,0,3,9.0
2020-06-10,67266,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-10,69045,T,21,105,0,27,6,0,1,1,0.0,4,0,1,0.14285714285714285
2020-06-10,69940,B,18,100,2,20,3,0,0,2,0.0,3,0,2,0.3333333333333333
2020-06-10,69974,B,6,40,1,9,4,1,0,1,0.0,1,0,2,1.0
2020-06-10,76329,T,0,2,0,1,1,0,0,0,0.0,0,0,0,0.0
2020-06-10,63348,T,3,29,2,3,1,1,0,0,0.0,0,1,1,1.0
2020-06-10,65398,T,3,16,0,5,2,0,0,0,0.0,1,0,0,0.0
2020-06-10,67421,B,3,15,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-10,69343,T,18,93,2,22,5,1,0,1,0.3333333333333333,3,0,1,0.16666666666666666
2020-06-10,73117,B,3,10,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-10,75421,B,3,22,1,5,2,0,1,0,0.0,1,0,1,1.0
2020-06-10,77446,B,18,92,2,18,2,1,0,0,0.0,4,0,0,0.0
2020-06-11,60559,B,3,16,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,63464,T,3,16,0,5,2,0,0,0,0.0,0,0,1,1.0
2020-06-11,63512,B,3,13,0,3,0,0,0,0,0.0,3,0,0,0.0
2020-06-11,63543,B,3,16,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,64760,T,2,18,0,4,2,0,0,0,0.0,1,0,0,0.0
2020-06-11,65769,T,7,65,6,8,2,1,0,0,0.0,3,0,2,0.8571428571428571
2020-06-11,67703,T,1,1,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,69539,B,15,74,7,16,4,0,0,0,0.0,4,0,0,0.0
2020-06-11,74857,T,4,20,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,79293,B,3,7,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-11,79764,T,7,40,0,10,4,2,0,0,0.0,1,0,2,0.8571428571428571
2020-06-11,63628,T,8,29,1,9,2,1,0,0,0.0,1,0,0,0.0
2020-06-11,65048,B,15,85,1,20,6,1,0,0,0.0,6,0,3,0.6
2020-06-11,65060,B,3,18,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,65062,B,3,15,0,5,2,0,0,1,0.0,0,0,1,1.0
2020-06-11,65616,T,10,72,1,21,11,0,0,2,0.0,2,0,7,2.1
2020-06-11,67646,T,3,32,3,6,3,1,0,1,0.0,1,0,5,5.0
2020-06-11,69041,B,0,15,0,4,4,0,0,2,0.0,0,0,4,0.0
2020-06-11,69620,T,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,76757,B,3,17,0,5,2,1,0,0,0.0,1,0,0,0.0
2020-06-11,77563,B,3,17,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-11,50912,B,15,102,3,20,6,3,0,0,0.0,4,0,2,0.4
2020-06-11,62242,T,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,63959,B,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-11,63991,B,0,6,0,2,2,0,0,0,0.0,0,0,0,0.0
2020-06-11,64995,B,3,17,0,3,0,0,0,0,0.0,3,1,0,0.0
2020-06-11,65241,T,4,16,0,4,0,0,0,0,0.0,2,0,0,0.0
2020-06-11,66291,T,17,104,0,30,14,4,0,1,0.0,3,0,7,1.2352941176470587
2020-06-11,75867,B,3,26,0,6,3,0,0,1,0.0,1,0,3,3.0
2020-06-11,76118,B,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,50126,B,21,112,1,27,6,1,0,0,1.0,7,0,1,0.14285714285714285
2020-06-11,50835,T,18,108,4,23,7,1,0,0,0.0,3,0,1,0.16666666666666666
2020-06-11,61895,T,2,24,1,3,1,0,0,1,0.0,0,1,2,3.0
2020-06-11,64893,T,4,23,0,6,2,0,0,0,0.0,1,0,0,0.0
2020-06-11,69159,B,5,21,0,6,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,76650,B,1,1,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,61101,B,18,104,2,23,6,0,0,2,0.0,5,0,3,0.5
2020-06-11,62056,T,1,10,0,2,1,0,0,1,0.0,0,0,1,3.0
2020-06-11,63894,T,3,13,1,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,65117,B,2,12,1,4,2,0,0,0,0.0,1,0,0,0.0
2020-06-11,66145,B,1,3,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-11,67863,T,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-11,73801,B,3,14,1,3,1,0,0,0,0.0,1,0,0,0.0
2020-06-11,76650,B,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-11,79847,T,17,81,6,18,3,2,0,0,1.0,3,2,3,0.5294117647058824
2020-06-11,60146,B,3,12,0,5,2,0,0,1,0.0,1,0,2,2.0
2020-06-11,61268,T,3,17,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-11,61365,B,15,79,2,20,4,0,1,0,0.0,1,0,1,0.2
2020-06-11,62920,B,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,65320,T,15,76,2,22,6,0,0,3,1.0,2,0,6,1.2
2020-06-11,65398,T,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-11,67421,B,3,15,0,3,0,0,0,0,0.0,3,0,0,0.0
2020-06-11,68403,B,3,11,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,69399,T,3,10,1,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-11,73117,B,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-12,50640,T,20,96,3,23,5,0,1,0,0.0,5,0,3,0.44999999999999996
2020-06-12,60841,B,18,96,3,21,4,1,0,1,1.0,8,0,4,0.6666666666666666
2020-06-12,63638,T,1,3,0,1,0,0,0,0,0.0,1,0,0,0.0
2020-06-12,64893,B,2,17,2,2,1,0,0,0,0.0,1,0,0,0.0
2020-06-12,65411,B,3,12,0,5,2,0,0,0,0.0,1,0,0,0.0
2020-06-12,65643,T,3,6,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-12,66609,T,3,21,2,3,0,0,0,0,0.0,1,1,0,0.0
2020-06-12,76858,B,4,28,0,6,2,0,0,1,0.0,2,0,2,1.5
2020-06-12,50558,T,22,98,4,22,2,0,0,0,1.0,7,2,1,0.13636363636363638
2020-06-12,63512,T,1,16,2,2,2,1,0,0,0.0,0,0,1,3.0
2020-06-12,63543,T,5,19,0,4,0,0,0,0,0.0,1,0,0,0.0
2020-06-12,66145,B,3,10,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-12,68135,B,15,101,6,19,5,0,0,0,0.0,4,0,2,0.4
2020-06-12,69159,B,3,19,1,4,1,0,0,0,1.0,1,0,0,0.0
2020-06-12,73801,B,3,10,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-12,79140,B,6,20,1,6,2,0,0,0,0.0,0,0,0,0.0
2020-06-12,61214,B,3,5,0,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-12,61643,T,3,17,1,3,0,0,0,0,0.0,0,0,0,0.0
2020-06-12,62242,T,1,1,0,1,0,0,0,0,0.0,0,0,0,0.0
2020-06-12,63248,T,2,24,1,4,2,0,0,0,0.0,0,2,1,1.5
2020-06-12,64554,B,3,12,1,3,1,1,0,0,0.0,0,0,0,0.0
2020-06-12,67263,T,15,84,2,17,2,1,0,0,1.0,7,0,0,0.0
2020-06-12,67266,T,3,13,0,4,1,0,0,0,0.0,0,0,0,0.0
2020-06-12,67703,B,3,15,0,5,1,0,0,1,0.0,0,0,1,1.0
2020-06-12,67737,B,5,25,1,6,1,0,0,0,0.0,0,0,0,0.0
2020-06-12,69748,B,13,92,4,18,6,2,0,1,1.0,5,0,4,0.9230769230769231
2020-06-12,76329,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2020-06-12,62360,T,3,22,0,6,3,2,0,0,0.0,1,0,2,2.0
2020-06-12,63342,T,6,33,2,7,1,0,0,0,0.0,1,0,0,0.0
2020-06-12,63959,B,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2020-06-12,64051,T,3,16,1,2,0,0,0,0,0.0,1,0,0,0.0
2020-06-12,64995,B,3,21,3,4,1,1,0,0,0.0,1,0,1,1.0
2020-06-12,65933,B,21,92,2,23,2,1,0,1,0.0,8,0,1,0.14285714285714285
2020-06-12,67603,T,18,88,2,20,4,0,0,0,1.0,3,0,0,0.0
2020-06-12,76118,B,3,16,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-13,61895,B,3,25,0,5,2,0,0,0,0.0,2,0,0,0.0
2020-06-13,62754,T,18,92,1,19,3,0,0,0,1.0,6,0,0,0.0
2020-06-13,62869,B,22,100,3,23,3,0,0,1,0.0,8,0,2,0.27272727272727276
2020-06-13,63638,T,3,11,1,2,0,0,0,0,0.0,0,0,0,0.0
2020-06-13,63894,B,2,11,0,3,1,1,0,0,0.0,0,0,0,0.0
2020-06-13,65643,T,3,9,0,4,1,0,0,0,0.0,1,0,0,0.0
2020-06-13,66609,T,3,18,0,5,1,0,0,0,0.0,2,0,0,0.0
2020-06-13,50040,T,15,99,2,21,6,1,0,1,0.0,5,2,4,0.8
2020-06-13,50404,B,20,104,0,25,5,1,0,2,0.0,3,0,2,0.3
2020-06-13,65060,T,3,16,0,4,1,0,0,1,0.0,1,0,1,1.0
