GDAY_DS,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial
2019-09-20,62234,B,0,4,2,0,2,0,1,0.5,2
2019-09-20,62244,B,0,4,0,0,1,0,0,0.25,0
2019-09-20,62908,T,0,4,0,0,0,0,1,0.0,0
2019-09-20,63257,B,0,4,0,0,0,0,1,0.0,0
2019-09-20,63260,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,63559,B,0,1,0,0,0,0,1,0.0,0
2019-09-20,63636,T,0,1,0,0,0,0,1,0.0,0
2019-09-20,64560,T,0,4,1,0,2,0,1,0.5,0
2019-09-20,64646,T,0,4,0,0,1,0,0,0.25,1
2019-09-20,65464,T,0,2,0,0,0,0,0,0.0,0
2019-09-20,66203,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,66615,T,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-20,66657,T,0,3,0,0,0,0,2,0.0,0
2019-09-20,67207,B,0,3,1,0,1,0,1,0.3333333333333333,1
2019-09-20,67644,T,1,1,0,1,0,1,0,0.0,0
2019-09-20,69209,B,1,3,1,0,0,0,0,0.0,0
2019-09-20,69652,T,0,4,1,1,1,0,1,0.25,0
2019-09-20,75334,B,0,4,0,1,1,0,1,0.25,0
2019-09-20,76267,B,0,4,1,2,2,0,0,0.5,0
2019-09-20,76368,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,78224,B,0,3,1,0,1,0,1,0.3333333333333333,0
2019-09-20,78603,T,0,3,0,0,2,0,0,0.6666666666666666,0
2019-09-20,78643,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,79113,T,1,0,0,0,0,0,0,0.0,0
2019-09-20,79231,B,0,4,0,1,1,0,1,0.25,0
2019-09-20,60523,B,1,2,0,0,0,0,0,0.0,0
2019-09-20,60558,T,0,1,0,0,0,0,1,0.0,0
2019-09-20,61566,B,0,1,0,0,1,0,0,1.0,0
2019-09-20,62556,B,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-20,62802,T,0,3,0,0,0,0,2,0.0,0
2019-09-20,63593,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,64004,T,1,3,1,0,1,0,0,0.3333333333333333,1
2019-09-20,64006,T,0,4,1,0,0,0,1,0.0,1
2019-09-20,64012,T,0,0,0,0,0,0,0,0.0,0
2019-09-20,64014,T,0,1,0,0,0,0,1,0.0,0
2019-09-20,64166,T,0,4,0,0,0,0,2,0.0,0
2019-09-20,64868,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,64906,T,0,0,0,0,0,0,0,0.0,0
2019-09-20,65515,B,0,3,0,0,0,0,2,0.0,0
2019-09-20,67025,T,0,1,1,3,1,0,0,1.0,0
2019-09-20,67504,B,0,3,0,0,0,0,1,0.0,0
2019-09-20,67539,B,0,2,0,0,0,0,0,0.0,0
2019-09-20,68050,T,0,4,0,0,0,0,1,0.0,0
2019-09-20,68518,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,69569,B,0,1,0,0,0,0,1,0.0,0
2019-09-20,71564,B,0,1,0,0,0,0,0,0.0,0
2019-09-20,73113,T,0,4,0,2,2,0,2,0.5,0
2019-09-20,74339,T,0,3,0,0,1,0,1,0.3333333333333333,0
2019-09-20,76249,B,0,3,0,0,0,0,0,0.0,0
2019-09-20,76313,T,1,3,3,1,2,0,0,0.6666666666666666,0
2019-09-20,76509,B,0,3,0,0,1,0,1,0.3333333333333333,0
2019-09-20,77532,B,0,4,0,0,1,0,0,0.25,0
2019-09-20,78513,B,0,3,0,0,1,0,1,0.3333333333333333,0
2019-09-20,78548,T,1,3,1,1,2,0,0,0.6666666666666666,0
2019-09-20,61554,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,61700,B,1,0,1,0,0,0,0,0.0,0
2019-09-20,62404,T,0,4,0,1,1,0,0,0.25,0
2019-09-20,62415,T,0,5,1,0,1,0,1,0.2,0
2019-09-20,63700,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,64266,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,64468,T,0,4,0,1,1,0,1,0.25,0
2019-09-20,64469,T,0,2,0,0,0,0,0,0.0,0
2019-09-20,64793,T,0,1,0,0,0,0,1,0.0,0
2019-09-20,66409,T,1,0,0,0,0,0,0,0.0,0
2019-09-20,66702,B,0,3,0,0,0,0,1,0.0,0
2019-09-20,66706,B,1,3,2,0,2,0,0,0.6666666666666666,1
2019-09-20,67450,T,2,2,0,1,0,1,0,0.0,0
2019-09-20,68743,B,0,4,1,0,1,0,1,0.25,0
2019-09-20,69405,T,0,5,1,0,3,0,0,0.6,1
2019-09-20,69418,T,0,0,0,0,0,0,0,0.0,0
2019-09-20,69442,T,0,2,0,0,0,0,2,0.0,0
2019-09-20,69453,T,1,3,1,0,2,0,1,0.6666666666666666,0
2019-09-20,71752,B,1,3,0,1,1,1,0,0.3333333333333333,0
2019-09-20,73136,B,0,3,0,2,1,0,0,0.3333333333333333,0
2019-09-20,74857,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,75566,T,1,3,0,0,0,0,0,0.0,0
2019-09-20,75808,B,1,2,1,0,0,0,0,0.0,0
2019-09-20,76753,B,1,3,0,0,0,0,0,0.0,0
2019-09-20,78288,B,0,4,0,0,0,0,2,0.0,0
2019-09-20,78756,B,0,3,0,0,0,0,1,0.0,0
2019-09-20,79402,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,79705,B,1,0,0,1,0,0,0,0.0,0
2019-09-20,61353,B,1,3,1,0,2,0,0,0.6666666666666666,2
2019-09-20,62353,T,2,2,1,0,0,0,1,0.0,0
2019-09-20,62895,B,1,4,0,0,1,0,0,0.25,0
2019-09-20,63450,B,0,0,0,0,0,0,0,0.0,0
2019-09-20,63704,B,1,3,0,0,1,0,1,0.3333333333333333,0
2019-09-20,64300,T,2,3,1,2,1,0,0,0.3333333333333333,0
2019-09-20,65898,T,0,3,0,0,0,0,1,0.0,0
2019-09-20,67304,T,0,4,0,0,1,0,0,0.25,0
2019-09-20,67341,T,0,5,1,1,2,0,0,0.4,0
2019-09-20,67872,B,0,4,0,0,0,0,2,0.0,0
2019-09-20,68345,T,0,4,0,2,2,0,2,0.5,0
2019-09-20,71837,B,0,5,0,0,1,0,3,0.2,0
2019-09-20,73209,B,1,3,0,1,0,1,1,0.0,0
2019-09-20,75125,T,1,3,0,0,1,0,1,0.3333333333333333,0
2019-09-20,75151,B,0,1,0,0,0,0,1,0.0,0
2019-09-20,75847,B,0,4,0,0,1,0,1,0.25,0
2019-09-20,76802,B,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-20,76812,B,0,4,0,0,2,0,0,0.5,0
2019-09-20,78168,T,1,4,2,0,1,0,1,0.25,1
2019-09-20,79300,T,0,1,0,0,0,0,0,0.0,0
2019-09-20,79365,T,0,4,0,0,0,0,1,0.0,0
2019-09-21,62234,B,1,3,0,1,1,0,1,0.3333333333333333,1
2019-09-21,62244,B,0,4,1,0,3,0,0,0.75,0
2019-09-21,62265,T,0,4,0,0,0,0,0,0.0,0
2019-09-21,62908,T,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-21,63257,B,1,2,1,0,1,0,0,0.5,0
2019-09-21,63636,T,0,0,1,0,0,0,0,0.0,0
2019-09-21,64560,T,0,4,0,0,1,0,1,0.25,0
2019-09-21,64646,T,0,4,0,0,2,0,1,0.5,0
2019-09-21,65464,T,0,5,1,0,2,0,3,0.4,0
2019-09-21,66203,B,0,0,0,0,0,0,0,0.0,0
2019-09-21,66606,T,0,3,0,0,0,0,1,0.0,0
2019-09-21,66615,T,0,4,1,0,0,0,0,0.0,0
2019-09-21,66657,T,0,0,0,0,0,0,0,0.0,0
2019-09-21,66662,T,0,1,0,1,1,0,0,1.0,0
2019-09-21,67644,T,0,3,0,0,0,0,0,0.0,0
2019-09-21,69207,B,0,0,0,0,0,0,0,0.0,1
2019-09-21,69209,B,0,5,0,1,1,0,0,0.2,0
2019-09-21,69636,T,0,1,0,0,0,0,1,0.0,0
2019-09-21,69652,T,1,3,0,1,0,0,0,0.0,0
2019-09-21,74206,B,0,0,0,0,0,0,0,0.0,0
2019-09-21,75334,B,0,4,1,0,2,0,1,0.5,0
2019-09-21,76267,B,1,4,0,0,0,0,0,0.0,0
2019-09-21,76368,T,0,0,0,0,0,0,0,0.0,0
2019-09-21,78224,B,0,4,1,0,1,0,0,0.25,0
2019-09-21,78603,T,0,1,0,0,1,0,0,1.0,0
2019-09-21,79215,B,0,1,0,0,0,0,0,0.0,0
2019-09-21,79231,B,2,3,1,0,1,0,1,0.3333333333333333,1
2019-09-21,79240,B,0,4,0,2,2,0,1,0.5,1
2019-09-21,62404,T,1,4,1,1,0,1,1,0.0,0
2019-09-21,62415,T,0,5,1,0,0,0,2,0.0,0
2019-09-21,62802,B,0,2,1,0,1,0,0,0.5,0
2019-09-21,64004,B,1,4,1,0,1,0,0,0.25,1
2019-09-21,64006,B,0,4,0,0,1,0,0,0.25,2
2019-09-21,64007,B,0,3,0,0,0,0,1,0.0,0
2019-09-21,64011,B,0,1,0,0,1,0,0,1.0,0
2019-09-21,64012,B,0,0,1,0,0,0,0,0.0,0
2019-09-21,64166,B,0,0,0,0,0,0,0,0.0,0
2019-09-21,64266,T,0,4,0,0,1,0,1,0.25,0
2019-09-21,64468,T,1,4,1,0,2,0,0,0.5,0
2019-09-21,64469,T,1,0,0,0,0,1,0,0.0,0
2019-09-21,64493,T,1,2,0,0,0,0,0,0.0,0
2019-09-21,64868,B,0,1,0,0,0,0,0,0.0,0
2019-09-21,64906,B,0,0,0,0,0,0,0,0.0,0
2019-09-21,66409,T,0,4,1,3,1,0,2,0.25,0
2019-09-21,67025,B,0,4,0,0,0,0,1,0.0,0
2019-09-21,67450,T,1,4,1,2,1,0,1,0.25,0
2019-09-21,68050,B,1,3,0,2,0,1,1,0.0,0
2019-09-21,69442,T,1,3,0,0,1,0,1,0.3333333333333333,0
2019-09-21,73113,B,0,4,0,0,1,0,2,0.25,0
2019-09-21,74339,B,0,4,0,0,3,0,0,0.75,0
2019-09-21,75566,T,2,2,1,0,0,0,2,0.0,0
2019-09-21,76313,B,1,3,0,1,2,1,0,0.6666666666666666,0
2019-09-21,77654,B,0,0,0,0,0,0,0,0.0,0
2019-09-21,78548,B,0,2,0,0,0,0,2,0.0,0
2019-09-22,61102,T,0,4,0,0,1,0,1,0.25,0
2019-09-22,61186,T,1,4,1,0,1,0,1,0.25,0
2019-09-22,61208,B,0,1,0,0,0,0,1,0.0,0
2019-09-22,62234,B,0,3,0,0,0,0,1,0.0,0
2019-09-22,62244,B,0,2,0,0,0,0,0,0.0,0
2019-09-22,63202,B,0,1,0,0,1,0,0,1.0,0
2019-09-22,63257,B,1,0,0,1,0,0,0,0.0,0
2019-09-22,63440,B,0,1,0,0,0,0,0,0.0,0
2019-09-22,64086,B,0,0,0,0,0,0,0,0.0,0
2019-09-22,65207,T,0,0,1,0,0,0,0,0.0,0
2019-09-22,66108,T,0,0,0,0,0,0,0,0.0,0
2019-09-22,66203,B,0,0,0,0,0,0,0,0.0,0
2019-09-22,67207,B,0,1,0,0,0,0,1,0.0,0
2019-09-22,69100,T,0,3,0,0,0,0,0,0.0,0
2019-09-22,69165,T,0,5,1,4,3,0,0,0.6,0
2019-09-22,69207,B,0,0,0,0,0,0,0,0.0,0
2019-09-22,69209,B,2,3,1,0,3,0,0,1.0,0
2019-09-22,74206,B,0,1,0,0,0,0,0,0.0,0
2019-09-22,75334,B,0,5,1,2,1,0,0,0.2,0
2019-09-22,76267,B,0,4,0,0,1,0,1,0.25,0
2019-09-22,76290,T,0,5,1,0,1,0,2,0.2,0
2019-09-22,77564,T,0,5,0,0,0,0,3,0.0,0
2019-09-22,78135,T,1,4,1,1,1,0,2,0.25,0
2019-09-22,78217,T,0,1,1,0,0,0,1,0.0,0
2019-09-22,78224,B,1,4,0,0,1,0,1,0.25,0
2019-09-22,79109,T,0,2,0,0,2,0,0,1.0,1
2019-09-22,79150,T,0,3,0,0,1,0,0,0.3333333333333333,1
2019-09-22,79192,T,0,4,0,1,1,0,1,0.25,0
2019-09-22,79198,T,0,1,0,0,0,0,0,0.0,0
2019-09-22,79215,B,1,4,0,0,2,0,0,0.5,0
2019-09-22,79231,B,1,4,1,0,0,0,1,0.0,0
2019-09-22,79240,B,0,5,0,0,1,0,1,0.2,0
2019-09-23,60845,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,61102,B,0,2,0,0,0,0,1,0.0,0
2019-09-23,61186,B,0,3,0,0,1,0,0,0.3333333333333333,1
2019-09-23,61700,T,0,1,1,0,0,0,1,0.0,0
2019-09-23,63700,T,1,1,1,0,0,0,0,0.0,0
2019-09-23,64717,T,0,1,0,0,0,0,0,0.0,0
2019-09-23,65132,B,0,1,0,0,0,0,0,0.0,0
2019-09-23,65136,B,0,1,0,0,0,0,1,0.0,0
2019-09-23,65207,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,66108,B,0,1,0,0,0,0,0,0.0,0
2019-09-23,66702,T,0,1,0,0,1,0,0,1.0,0
2019-09-23,66706,T,3,2,1,0,0,0,0,0.0,0
2019-09-23,66707,T,0,1,0,0,0,0,1,0.0,0
2019-09-23,68743,T,0,5,2,2,2,0,2,0.4,0
2019-09-23,69100,B,0,3,0,0,0,0,1,0.0,0
2019-09-23,69165,B,0,4,0,0,2,0,0,0.5,0
2019-09-23,69737,T,0,1,0,0,0,0,1,0.0,0
2019-09-23,71184,B,0,1,0,0,0,0,0,0.0,0
2019-09-23,71752,T,0,4,1,0,2,0,1,0.5,0
2019-09-23,72133,B,0,1,0,1,1,0,0,1.0,0
2019-09-23,73136,T,0,4,2,1,3,0,0,0.75,0
2019-09-23,74729,T,0,3,0,2,1,0,1,0.3333333333333333,0
2019-09-23,75808,T,0,4,1,3,3,0,0,0.75,0
2019-09-23,76290,B,0,3,0,0,0,0,0,0.0,0
2019-09-23,76753,T,0,5,0,1,2,0,0,0.4,1
2019-09-23,77564,B,0,2,0,0,1,0,0,0.5,0
2019-09-23,78135,B,0,3,0,0,0,0,1,0.0,0
2019-09-23,78217,B,0,1,1,0,0,0,0,0.0,0
2019-09-23,78288,T,1,3,0,0,0,0,0,0.0,0
2019-09-23,78361,B,1,1,0,0,0,0,1,0.0,0
2019-09-23,78756,T,1,3,0,0,0,0,1,0.0,0
2019-09-23,79150,B,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-23,79192,B,1,2,0,0,1,0,0,0.5,1
2019-09-23,79705,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,79825,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,62265,T,0,4,0,0,2,0,1,0.5,0
2019-09-23,62802,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,62908,T,0,1,0,0,1,0,0,1.0,1
2019-09-23,64004,B,0,4,0,0,1,0,1,0.25,0
2019-09-23,64006,B,0,3,1,0,2,0,0,0.6666666666666666,1
2019-09-23,64007,B,0,4,0,1,1,0,1,0.25,0
2019-09-23,64012,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,64166,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,64560,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,64646,T,0,3,0,0,0,0,1,0.0,0
2019-09-23,65464,T,0,4,0,0,0,0,2,0.0,0
2019-09-23,66606,T,0,3,0,0,0,0,0,0.0,0
2019-09-23,66615,T,0,4,0,0,0,0,1,0.0,0
2019-09-23,66657,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,66662,T,0,3,0,0,1,0,1,0.3333333333333333,0
2019-09-23,67025,B,0,4,0,0,2,0,1,0.5,0
2019-09-23,67644,T,0,1,0,0,0,0,1,0.0,0
2019-09-23,68050,B,1,3,0,0,0,0,0,0.0,0
2019-09-23,69636,T,0,4,0,0,0,0,2,0.0,0
2019-09-23,69652,T,1,3,0,1,2,0,1,0.6666666666666666,0
2019-09-23,73113,B,0,4,0,0,1,0,0,0.25,0
2019-09-23,74339,B,1,3,1,0,3,0,0,1.0,0
2019-09-23,76313,B,1,3,0,1,1,0,1,0.3333333333333333,0
2019-09-23,78548,B,0,4,0,0,0,0,2,0.0,0
2019-09-23,78603,T,0,3,1,0,1,0,0,0.3333333333333333,1
2019-09-23,60523,B,1,3,0,0,0,0,0,0.0,0
2019-09-23,61566,B,0,3,0,1,1,0,1,0.3333333333333333,0
2019-09-23,62556,B,1,3,0,0,0,0,1,0.0,0
2019-09-23,62907,T,0,4,1,1,1,0,0,0.25,0
2019-09-23,62931,T,0,4,0,0,2,0,1,0.5,1
2019-09-23,62934,T,0,3,1,0,1,0,1,0.3333333333333333,0
2019-09-23,63593,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,63920,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,63963,T,0,1,0,0,0,0,0,0.0,0
2019-09-23,64984,T,1,4,0,0,0,1,2,0.0,0
2019-09-23,65515,B,0,4,1,0,2,0,0,0.5,0
2019-09-23,66917,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,67504,B,0,4,0,0,3,0,0,0.75,0
2019-09-23,67539,B,0,1,0,0,0,0,0,0.0,0
2019-09-23,68518,B,1,1,0,0,0,0,0,0.0,0
2019-09-23,69508,B,0,0,0,0,0,0,0,0.0,0
2019-09-23,69569,B,0,2,0,0,0,0,0,0.0,0
2019-09-23,69901,T,1,3,1,1,0,0,2,0.0,0
2019-09-23,71564,B,0,1,0,0,0,0,1,0.0,0
2019-09-23,73306,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,74465,T,2,2,1,0,0,0,0,0.0,0
2019-09-23,76232,T,0,4,1,0,2,0,0,0.5,0
2019-09-23,76249,B,1,3,0,0,0,0,1,0.0,0
2019-09-23,76849,T,0,4,0,0,1,0,1,0.25,1
2019-09-23,77532,B,2,3,0,0,1,0,1,0.3333333333333333,0
2019-09-23,78122,T,0,0,0,0,0,0,0,0.0,0
2019-09-23,78513,B,0,4,0,0,1,0,1,0.25,0
2019-09-23,78813,T,1,3,1,4,1,0,1,0.3333333333333333,0
2019-09-24,60566,B,0,1,0,0,1,0,0,1.0,0
2019-09-24,61208,T,0,1,0,0,0,0,1,0.0,0
2019-09-24,62025,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,62234,T,0,3,0,0,0,0,1,0.0,0
2019-09-24,62244,T,0,3,1,0,1,0,1,0.3333333333333333,0
2019-09-24,62907,B,1,5,2,0,3,0,0,0.6,0
2019-09-24,62931,B,0,4,0,1,3,0,1,0.75,0
2019-09-24,62934,B,0,6,0,1,1,0,2,0.16666666666666666,1
2019-09-24,63257,T,0,2,0,0,0,0,0,0.0,0
2019-09-24,63440,T,0,3,0,1,1,0,2,0.3333333333333333,0
2019-09-24,63920,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,63963,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,64984,B,0,5,0,0,0,0,1,0.0,0
2019-09-24,65905,B,0,0,1,0,0,0,0,0.0,1
2019-09-24,66203,T,0,0,0,0,0,0,0,0.0,0
2019-09-24,66917,B,0,2,0,0,0,0,0,0.0,0
2019-09-24,67207,T,0,1,0,0,1,0,0,1.0,1
2019-09-24,68912,B,0,3,0,0,0,0,1,0.0,0
2019-09-24,69209,T,0,6,2,0,2,0,0,0.3333333333333333,0
2019-09-24,69901,B,0,6,1,5,3,0,0,0.5,0
2019-09-24,73306,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,74206,T,0,6,0,0,2,0,1,0.3333333333333333,0
2019-09-24,75334,T,0,5,2,5,3,0,1,0.6,0
2019-09-24,76232,B,2,3,0,0,0,0,0,0.0,0
2019-09-24,76267,T,0,3,1,0,1,0,0,0.3333333333333333,0
2019-09-24,76849,B,0,6,2,0,3,0,0,0.5,0
2019-09-24,78122,B,0,1,0,0,0,0,1,0.0,0
2019-09-24,78224,T,1,2,0,0,1,0,0,0.5,0
2019-09-24,78813,B,1,5,1,0,0,0,0,0.0,0
2019-09-24,79215,T,1,5,1,0,1,0,0,0.2,0
2019-09-24,79231,T,0,5,0,0,2,0,0,0.4,0
2019-09-24,79240,T,1,5,0,1,0,1,0,0.0,0
2019-09-24,60558,B,1,3,0,0,0,0,1,0.0,0
2019-09-24,61353,T,0,4,1,0,1,0,0,0.25,0
2019-09-24,62802,B,0,4,1,0,1,0,3,0.25,0
2019-09-24,62895,T,1,3,0,0,1,0,0,0.3333333333333333,0
2019-09-24,63704,T,0,5,0,0,1,0,1,0.2,1
2019-09-24,64004,B,0,5,2,0,2,0,0,0.4,0
2019-09-24,64012,B,0,0,1,0,0,0,0,0.0,0
2019-09-24,64166,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,64868,B,0,0,1,0,0,0,0,0.0,0
2019-09-24,64906,B,0,4,1,1,2,0,1,0.5,0
2019-09-24,66864,T,0,1,0,0,0,0,0,0.0,0
2019-09-24,67025,B,0,4,0,1,2,0,2,0.5,0
2019-09-24,67872,T,1,3,1,0,0,0,1,0.0,0
2019-09-24,68050,B,2,2,0,1,1,1,1,0.5,0
2019-09-24,71837,T,1,3,0,1,0,0,0,0.0,0
2019-09-24,73209,T,0,3,0,0,0,0,1,0.0,0
2019-09-24,74339,B,0,4,0,2,2,0,0,0.5,0
2019-09-24,75151,T,0,1,0,0,1,0,0,1.0,0
2019-09-24,75847,T,0,4,1,0,1,0,0,0.25,0
2019-09-24,76313,B,0,4,1,0,1,0,0,0.25,0
2019-09-24,76802,T,0,3,0,0,0,0,0,0.0,0
2019-09-24,76812,T,0,4,0,0,3,0,0,0.75,0
2019-09-24,78548,B,0,4,0,1,3,0,0,0.75,0
2019-09-24,61102,B,1,3,0,0,1,0,1,0.3333333333333333,0
2019-09-24,61186,B,1,4,0,0,0,0,0,0.0,0
2019-09-24,61197,T,0,0,0,0,0,0,0,0.0,0
2019-09-24,62404,T,0,4,1,3,1,0,1,0.25,0
2019-09-24,62415,T,0,5,2,0,2,0,1,0.4,1
2019-09-24,64468,T,0,4,0,0,1,0,1,0.25,0
2019-09-24,64493,T,0,0,1,0,0,0,0,0.0,0
2019-09-24,65136,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,65207,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,66108,B,0,1,0,0,0,0,1,0.0,0
2019-09-24,66409,T,0,4,0,0,2,0,0,0.5,0
2019-09-24,66462,T,0,4,0,0,1,0,3,0.25,0
2019-09-24,67450,T,0,4,0,0,0,0,1,0.0,0
2019-09-24,69100,B,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-24,69165,B,0,4,0,0,1,0,1,0.25,0
2019-09-24,69405,T,0,4,0,1,1,0,2,0.25,0
2019-09-24,69442,T,0,4,0,0,0,0,2,0.0,0
2019-09-24,72133,B,0,1,0,0,1,0,0,1.0,0
2019-09-24,75566,T,1,3,0,0,0,0,1,0.0,0
2019-09-24,76290,B,1,3,0,0,0,0,2,0.0,0
2019-09-24,77564,B,0,4,1,0,1,0,1,0.25,0
2019-09-24,78135,B,0,4,1,0,2,0,0,0.5,0
2019-09-24,78217,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,78361,B,0,1,0,1,0,0,0,0.0,0
2019-09-24,79150,B,1,2,0,0,1,0,0,0.5,0
2019-09-24,79192,B,0,4,0,1,1,0,1,0.25,0
2019-09-24,79198,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,60648,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,62265,B,0,4,2,3,1,0,0,0.25,0
2019-09-24,62353,T,0,0,0,0,0,0,0,0.0,0
2019-09-24,62908,B,0,4,0,0,2,0,0,0.5,1
2019-09-24,63260,B,0,3,0,2,1,0,1,0.3333333333333333,0
2019-09-24,63636,B,0,2,0,0,0,0,1,0.0,0
2019-09-24,64300,T,0,4,0,0,0,0,1,0.0,1
2019-09-24,64646,B,0,4,1,0,2,0,0,0.5,0
2019-09-24,65357,T,0,1,0,0,1,0,0,1.0,0
2019-09-24,65399,T,0,2,0,0,1,0,0,0.5,0
2019-09-24,65464,B,0,2,1,0,1,0,1,0.5,0
2019-09-24,65898,T,0,1,0,0,0,0,1,0.0,0
2019-09-24,66606,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,66657,B,0,3,0,0,0,0,1,0.0,0
2019-09-24,66662,B,1,0,0,0,0,0,0,0.0,0
2019-09-24,67304,T,0,4,0,0,0,0,2,0.0,0
2019-09-24,67341,T,0,4,0,0,1,0,1,0.25,0
2019-09-24,67644,B,0,1,0,0,0,0,0,0.0,0
2019-09-24,68345,T,0,4,0,0,1,0,1,0.25,0
2019-09-24,69636,B,0,1,0,0,1,0,0,1.0,0
2019-09-24,69652,B,0,3,1,0,2,0,0,0.6666666666666666,0
2019-09-24,75125,T,0,4,0,0,2,0,1,0.5,0
2019-09-24,76368,B,0,0,0,0,0,0,0,0.0,0
2019-09-24,78168,T,1,3,0,0,1,0,0,0.3333333333333333,0
2019-09-24,78643,B,0,3,0,0,0,0,0,0.0,0
2019-09-24,79113,B,1,2,0,0,1,0,0,0.5,0
2019-09-24,79334,T,0,3,0,0,0,0,0,0.0,0
2019-09-24,79365,T,0,2,0,0,1,0,0,0.5,0
2019-09-24,79456,T,0,2,0,0,0,0,1,0.0,0
2019-09-25,60566,B,0,2,0,0,0,0,0,0.0,1
2019-09-25,61554,T,0,2,0,0,0,0,1,0.0,0
2019-09-25,61700,T,0,0,0,0,0,0,0,0.0,0
2019-09-25,62025,B,0,3,1,0,1,0,0,0.3333333333333333,0
2019-09-25,62907,B,0,2,0,0,0,0,0,0.0,0
2019-09-25,62931,B,0,1,0,0,0,0,1,0.0,0
2019-09-25,62934,B,0,1,0,0,0,0,1,0.0,0
2019-09-25,63700,T,1,0,0,0,0,1,0,0.0,0
2019-09-25,63920,B,1,3,0,0,1,0,1,0.3333333333333333,0
2019-09-25,63963,B,0,5,0,0,1,0,1,0.2,0
2019-09-25,64984,B,0,5,1,0,3,0,0,0.6,0
2019-09-25,65905,B,0,3,0,0,1,0,1,0.3333333333333333,1
2019-09-25,66702,T,0,2,0,1,1,0,1,0.5,0
2019-09-25,66706,T,0,4,1,0,1,0,1,0.25,0
2019-09-25,66917,B,0,2,0,0,1,0,0,0.5,0
2019-09-25,68743,T,0,5,0,0,0,0,1,0.0,0
2019-09-25,68912,B,0,1,0,0,0,0,1,0.0,0
2019-09-25,69901,B,0,1,0,1,0,0,0,0.0,0
2019-09-25,71752,T,0,4,1,1,3,0,0,0.75,0
2019-09-25,73136,T,1,3,0,0,1,0,0,0.3333333333333333,0
2019-09-25,73306,B,1,2,0,0,0,0,0,0.0,0
2019-09-25,75808,T,0,3,0,1,2,0,1,0.6666666666666666,0
2019-09-25,76232,B,0,1,0,0,0,0,1,0.0,0
2019-09-25,76753,T,0,4,1,0,1,0,0,0.25,0
2019-09-25,76849,B,0,2,0,0,0,0,0,0.0,0
2019-09-25,78122,B,1,1,0,0,1,0,0,1.0,0
2019-09-25,78288,T,0,4,0,0,2,0,0,0.5,0
2019-09-25,78756,T,0,4,0,0,0,0,1,0.0,0
2019-09-25,78813,B,1,1,0,0,0,0,0,0.0,0
2019-09-25,79705,T,0,0,0,0,0,0,0,0.0,0
2019-09-25,60523,B,0,4,0,0,0,0,0,0.0,0
2019-09-25,61204,B,0,1,0,0,0,0,0,0.0,0
2019-09-25,61566,B,0,0,0,0,0,0,0,0.0,0
2019-09-25,62234,T,0,2,1,2,1,0,0,0.5,0
2019-09-25,62244,T,1,4,1,0,1,0,0,0.25,0
2019-09-25,62556,B,0,3,0,0,1,0,0,0.3333333333333333,0
2019-09-25,63202,T,0,0,0,0,0,0,0,0.0,0
2019-09-25,63257,T,0,0,0,0,0,0,0,0.0,0
